smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_12_normalized,smart_12_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_226_normalized,smart_226_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,failure
100,0,116.2461082,0,95,2314.318309,100,12,100,0,100,0,116.028169,7.876204596,100,47097,100,0,100,22,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,14,100,1379.5,88,40,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,93589,100,61987,0
83,200607328,116.2461082,0,94,0,100,5,100,0,89,810205547,116.028169,7.876204596,84,14712,100,0,100,5,100,0,100,100,100,0,100,0,100,0,100,0,63,37,100,30,100,0,100,687,37,37,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,14649,100,33715966360,100,1.21026E+11,0
72,109506912,116.2461082,0,90,0,100,12,100,3976,89,801415015,116.028169,7.876204596,52,42461,100,0,100,12,100,0,100,100,100,0,100,0,1,160,100,917518,72,28,100,30,100,2,98,4236,28,28,100,0,100,136,100,136,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,41740,100,1.18429E+11,100,4.166E+11,1
100,0,100,0,100,7780,100,16,100,0,100,0,100,0,1,55685,100,0,100,16,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,4,100,6,100,85,100,33,100,0,100,0,100,0,200,0,100,0,100,17039361,1,55653,100,0,100,0,100,588,100,0,100,1.31052E+11,100,5.2985E+11,0
75,31622088,116.2461082,0,91,0,100,7,100,0,83,205906626,116.028169,7.876204596,65,30774,100,0,100,7,100,0,100,100,100,0,100,0,100,0,100,0,71,29,100,30,100,1,100,1425,29,29,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,30611,100,92072518368,100,3.45463E+11,0
100,0,100,0,100,8125,100,11,100,0,100,0,100,0,69,12569,100,0,100,11,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,5,100,10,100,22,100,31,100,0,100,0,100,0,200,0,100,0,100,117964802,69,12500,100,0,100,0,100,531,100,0,100,1.31052E+11,100,5.2985E+11,0
52,166705220,116.2461082,0,86,0,100,18,98,11304,93,1908749348,116.028169,7.876204596,17,73391,100,0,100,17,100,0,100,100,100,0,100,0,18,82,99,1,72,28,92,16632,100,3,60,81825,28,28,100,0,99,632,99,632,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,73285,100,1.22204E+11,100,6.09607E+11,1
100,0,100,0,100,7896,100,5,100,0,100,0,100,0,1,41368,100,0,100,5,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,3882,100,2,100,177,100,38,100,0,100,0,100,0,200,0,100,0,100,201588738,1,41163,100,0,100,0,100,594,100,0,100,1.31052E+11,100,5.2985E+11,0
50,217598786,116.2461082,0,89,0,100,20,97,14192,90,991462729,116.028169,7.876204596,25,65700,100,0,100,19,100,0,100,100,100,0,100,0,41,59,100,0,64,36,60,81247,100,26,52,97058,36,36,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,65623,100,1.06556E+11,100,6.05242E+11,1
41,15884268,116.2461082,0,84,0,100,16,92,33464,94,2288389526,116.028169,7.876204596,16,73779,100,0,100,14,100,0,100,100,100,0,100,0,1,364,99,6,64,36,62,76755,100,3,63,74250,36,36,100,0,99,584,99,584,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,73695,100,1.2547E+11,100,6.25556E+11,1
100,0,134,103,100,0,100,4,100,0,100,0,111,43,90,76042,100,0,100,4,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,706,100,706,130,46,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
100,0,90,0,100,8008,100,36,100,0,100,0,100,0,28,28841,100,0,100,36,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,0,100,35,100,288,100,33,100,0,100,0,100,0,200,0,100,0,100,1572867,30,28163,100,0,100,0,100,587,100,0,100,1.31052E+11,100,5.2985E+11,1
92,13435405,149,45,83,365,100,11,100,0,100,0,140,15,100,3074,100,0,100,11,100,0,100,6553700,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,454,100,454,57,38,100,0,100,328,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
100,0,136,96,83,342,100,15,100,0,100,0,140,15,97,22088,100,0,100,15,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,3176,100,3176,60,34,100,0,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
100,0,100,0,100,8355,100,6,100,0,100,0,100,0,66,13812,100,0,100,6,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,22,100,5,100,16,100,26,100,0,100,1,100,1,200,0,100,0,100,136314883,66,13695,100,0,100,0,100,599,100,0,100,1.31052E+11,100,5.2985E+11,1
98,7340232,148,47,88,260,100,24,100,0,45,1245197,140,15,100,7306,100,0,100,24,100,0,100,6553700,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,1216,100,1216,54,40,100,0,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
100,0,90,0,100,7961,100,17,100,0,100,0,100,0,53,18972,100,0,100,17,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,62,100,16,100,499,100,27,100,0,100,0,100,0,200,0,100,0,100,18481155,53,18800,100,0,100,0,100,595,100,0,100,1.31052E+11,100,5.2985E+11,1
43,24986570,116.2461082,0,89,0,100,33,94,25848,93,2170009437,116.028169,7.876204596,20,70580,100,0,100,31,100,0,100,100,100,0,100,0,14,86,100,0,60,40,5,191865,100,87,63,75466,40,40,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,70351,100,1.19122E+11,100,6.09468E+11,1
100,0,133,92,100,0,100,8,100,0,100,0,140,15,96,34218,100,0,100,8,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,1174,100,1174,187,32,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
100,0,70,0,100,7972,100,22,100,0,100,0,100,0,88,4823,100,0,100,21,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,0,100,15,100,61,100,42,100,0,100,0,100,0,200,0,100,0,100,85983236,89,4477,100,0,100,0,100,592,100,0,100,1.31052E+11,100,5.2985E+11,0
100,0,100,0,100,7625,100,7,100,0,100,0,100,0,1,40236,100,0,100,7,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,0,100,2,100,16,100,31,100,0,100,0,100,0,200,0,100,0,100,52297731,1,40175,100,0,100,0,100,592,100,0,100,1.31052E+11,100,5.2985E+11,0
100,0,149,44,84,327,100,10,100,0,100,0,140,15,99,8122,100,0,100,10,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,356,100,356,60,34,100,0,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
55,13885072,116.2461082,0,90,0,100,25,88,47488,83,198329660,116.028169,7.876204596,59,36644,100,0,100,23,100,0,100,100,100,0,100,0,1,859,100,4295098429,72,28,100,30,100,43,99,2452,28,28,100,0,97,1792,97,1792,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,35693,100,1.52957E+11,100,5.41638E+11,1
100,0,100,0,100,8352,100,16,100,1,100,0,100,0,54,18619,100,0,100,16,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,0,100,15,100,253,100,30,100,1,100,0,100,0,200,0,100,0,100,102760450,54,18567,100,0,100,0,100,594,100,0,100,1.31052E+11,100,5.2985E+11,1
100,0,148,47,84,352,100,12,100,0,100,0,140,15,100,3438,100,0,100,12,100,0,100,6553700,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,469,100,469,61,34,100,0,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
100,0,100,0,100,7674,100,7,100,0,100,0,100,0,21,31756,100,0,100,6,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,259,100,1,100,75,100,29,100,0,100,0,100,0,200,0,100,0,100,655363,21,31708,100,0,100,0,100,591,100,0,100,1.31052E+11,100,5.2985E+11,1
100,0,148,49,84,352,100,9,100,0,100,0,140,15,100,8466,100,0,100,9,100,0,100,6553700,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,399,100,399,67,29,100,0,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
100,0,148,48,83,347,100,13,100,0,100,0,140,15,99,10972,100,0,100,13,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,916,100,916,66,29,100,0,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
80,110900312,116.2461082,0,89,0,100,14,100,0,94,2285441392,116.028169,7.876204596,25,66168,100,0,100,14,100,0,100,100,100,0,100,0,100,0,100,0,60,40,94,12370,100,221,87,27095,40,40,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,66072,100,1.21556E+11,100,6.03727E+11,1
100,0,100,0,167,393,100,14,100,0,100,0,100,0,93,51311,100,0,100,14,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,98,2640,98,2640,187,32,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
82,149184448,116.2461082,0,92,0,100,7,100,0,90,923566212,116.028169,7.876204596,56,38840,100,0,100,7,100,0,100,100,100,0,100,0,100,0,100,0,67,33,100,30,100,0,99,3320,33,33,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,37924,100,1.65581E+11,100,6.39015E+11,0
100,0,100,0,100,7663,100,5,100,0,100,0,100,0,8,36809,100,0,100,5,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,1921,100,3,100,8,100,24,100,0,100,1,100,65,200,0,100,0,100,17170433,9,36792,100,0,100,0,100,593,100,0,100,1.31052E+11,100,5.2985E+11,1
100,0,100,0,100,7866,100,12,100,0,100,0,100,0,20,32376,100,0,100,12,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,2355,100,8,100,15,100,33,100,0,100,0,100,0,200,0,100,0,100,17170433,20,32368,100,0,100,0,100,587,100,0,100,1.31052E+11,100,5.2985E+11,0
48,43034528,116.2461082,0,89,0,100,32,87,53472,89,854348387,116.028169,7.876204596,21,69601,100,0,100,31,100,0,100,100,100,0,100,0,1,119,100,0,75,25,88,25872,100,66,60,80663,25,25,100,0,100,8,100,8,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,69528,100,1.19454E+11,100,6.44979E+11,1
100,0,100,0,100,7834,100,3,100,0,100,0,100,0,1,39999,100,0,100,3,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,1,100,0,100,400,100,28,100,0,100,0,100,0,200,0,100,0,100,1048576,1,39684,100,0,100,0,100,593,100,0,100,1.31052E+11,100,5.2985E+11,0
83,198226104,116.2461082,0,97,0,100,3,100,0,89,713019126,116.028169,7.876204596,81,16951,100,0,100,3,100,0,100,100,100,0,100,0,100,0,100,0,72,28,100,30,100,0,98,4813,28,28,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,16411,100,29329715192,100,1.64473E+11,0
50,225840178,116.2461082,0,89,0,100,34,96,18128,90,1014162550,116.028169,7.876204596,20,70477,100,0,100,33,100,0,100,100,100,0,100,0,41,59,100,0,58,42,93,15402,100,120,65,70589,42,42,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,70364,100,1.19682E+11,100,6.01588E+11,1
80,109528192,116.2461082,0,89,0,100,41,100,24,91,1262582361,116.028169,7.876204596,26,65583,100,0,100,39,100,0,100,100,100,0,100,0,94,6,100,0,61,39,88,25783,100,151,83,35767,39,39,100,0,100,16,100,16,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,65481,100,1.18122E+11,100,1.01881E+12,0
81,112789232,116.2461082,0,89,0,100,22,100,0,94,2542684830,116.028169,7.876204596,26,65094,100,0,100,22,100,0,100,100,100,0,100,0,100,0,100,0,61,39,88,25260,100,118,78,45806,39,39,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,65029,100,1.13578E+11,100,8.51624E+11,0
100,0,100,0,100,8069,100,16,100,0,100,0,100,0,26,29774,100,0,100,16,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,0,100,15,100,128,100,31,100,0,100,652,100,0,200,0,100,0,100,85983236,27,29597,100,0,100,0,100,593,100,0,100,1.31052E+11,100,5.2985E+11,1
59,127253184,116.2461082,0,84,0,100,11,88,48120,94,2306899983,116.028169,7.876204596,15,75019,100,0,100,7,100,0,100,100,100,0,100,0,1,355,100,4,73,27,92,17778,100,1,82,37501,27,27,100,0,100,8,100,8,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,74685,100,1.34846E+11,100,6.34639E+11,1
49,217784058,116.2461082,0,88,0,100,33,11,25680,93,1910195833,116.028169,7.876204596,25,66226,100,0,100,32,100,0,100,100,100,0,100,0,1,713,100,0,62,38,19,163936,100,173,80,41196,38,38,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,66129,100,1.15959E+11,100,8.01027E+11,1
47,66705088,116.2461082,0,84,0,100,44,75,35496,88,568749434,116.028169,7.876204596,27,64762,100,0,100,41,100,0,100,100,100,0,100,0,1,292,100,3,61,39,81,39311,100,36,55,90859,39,39,100,0,100,8,100,8,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,64600,100,1.05746E+11,100,5.73759E+11,1
100,0,147,51,84,342,100,15,100,0,100,0,140,15,100,10971,100,0,100,15,100,0,100,6553700,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,457,100,457,61,34,100,0,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
100,0,132,96,158,416,100,10,100,9,100,0,140,15,96,34307,100,0,100,10,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,99,1249,99,1249,162,37,100,9,100,16,100,4,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
100,0,100,0,100,6940,100,14,100,0,100,0,100,0,40,24294,100,0,100,14,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,13,100,334,100,30,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,2.3107E+11,100,4.10677E+11,1
100,0,70,0,100,8023,100,11,100,0,100,0,100,0,49,20526,100,0,100,11,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,1,100,10,100,834,100,38,100,0,100,0,100,0,200,0,100,0,100,253886470,50,20291,100,0,100,0,100,594,100,0,100,1.31052E+11,100,5.2985E+11,0
100,0,136,96,83,337,100,9,100,0,100,0,140,15,97,21576,100,0,100,9,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,2943,100,2943,66,29,100,0,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
55,238134248,116.2461082,0,89,0,100,23,76,32176,89,803093964,116.028169,7.876204596,21,69663,100,0,100,22,100,0,100,100,100,0,100,0,1,289,100,1,76,24,80,41735,100,113,61,79519,24,24,100,0,100,8,100,8,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,69535,100,1.18634E+11,100,5.85561E+11,1
79,79724504,116.2461082,0,90,0,100,10,100,0,84,272840477,116.028169,7.876204596,54,41016,100,0,100,10,100,0,100,100,100,0,100,0,100,0,100,0,70,30,100,30,100,0,99,2466,30,30,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,40644,100,1.33163E+11,100,4.87035E+11,0
100,0,148,49,86,325,100,16,100,0,100,0,140,15,100,2374,100,0,100,16,100,0,100,6553700,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,115,100,115,59,36,100,0,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
100,0,100,0,100,7830,100,17,100,6,100,0,100,0,1,46051,100,0,100,16,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,1,100,4,100,92,100,30,100,4,100,1,100,0,200,0,100,0,100,17039361,1,45808,100,0,100,0,100,583,100,0,100,1.31052E+11,100,5.2985E+11,1
83,217871128,116.2461082,0,84,0,100,27,100,0,82,162410230,116.028169,7.876204596,16,74148,100,0,100,27,100,0,100,100,100,0,100,0,100,0,100,0,67,33,90,20702,100,7,60,81798,33,33,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,74075,100,1.28867E+11,100,6.33351E+11,0
100,0,100,0,162,406,100,13,100,0,100,0,100,0,93,50639,100,0,100,13,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,98,2634,98,2634,187,32,100,0,100,2,100,2,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
100,0,132,96,166,373,100,10,100,0,100,0,128,18,95,35682,100,0,100,9,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,99,1271,99,1271,171,35,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
100,0,100,0,100,7922,100,8,95,540,100,0,100,0,23,31076,100,0,100,6,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,5,100,2,100,152,100,22,100,112,100,3,100,0,200,0,100,0,100,18743297,25,30349,100,0,100,0,100,581,100,0,100,1.31052E+11,100,5.2985E+11,1
100,0,100,0,100,7955,100,7,100,0,100,0,100,0,70,12055,100,0,100,7,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,14190,100,6,100,18,100,35,100,0,100,0,100,0,200,0,100,0,100,524290,72,11330,100,0,100,0,100,533,100,0,100,1.31052E+11,100,5.2985E+11,0
75,33497488,116.2461082,0,89,0,100,23,75,27544,81,117056089,116.028169,7.876204596,46,47621,100,0,100,23,100,0,100,100,100,0,100,0,1,204,100,0,72,28,100,30,100,665,99,2370,28,28,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,47322,100,1.24163E+11,100,6.29534E+11,1
100,327680,148,47,83,360,100,12,100,0,100,0,140,15,100,6534,100,0,100,12,100,0,100,6553700,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,376,100,376,56,39,100,0,100,72,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
100,0,136,96,83,337,100,8,100,0,100,0,140,15,97,21706,100,0,100,8,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,6248,100,6248,63,32,100,0,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
70,10685912,116.2461082,0,91,0,100,13,100,0,90,989661598,116.028169,7.876204596,46,47435,100,0,100,12,100,0,100,100,100,0,100,0,100,0,100,0,61,39,100,30,100,53,99,2099,39,39,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,47196,100,1.27899E+11,100,5.55218E+11,0
100,0,100,0,100,7777,100,12,100,0,100,0,100,0,1,45096,100,0,100,12,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,4,100,2,100,86,100,37,100,0,100,0,100,0,200,0,100,0,100,1441797,1,45049,100,0,100,0,100,590,100,0,100,1.31052E+11,100,5.2985E+11,1
100,0,100,0,100,7850,100,19,100,0,100,0,100,0,1,46473,100,0,100,16,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,2,100,4,100,94,100,33,100,0,100,1,100,0,200,0,100,0,100,34734081,1,46090,100,0,100,0,100,580,100,0,100,1.31052E+11,100,5.2985E+11,1
81,118539688,116.2461082,0,98,0,100,2,100,0,70,10704427,116.028169,7.876204596,68,28179,100,0,100,2,100,0,100,100,100,0,100,0,100,0,100,0,63,37,100,30,100,0,99,2667,37,37,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,27367,100,1.92264E+11,100,4.51656E+11,0
100,0,147,52,84,350,100,14,100,0,100,0,140,15,100,5508,100,0,100,14,100,0,100,6553700,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,442,100,442,52,42,100,0,100,264,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
100,0,100,0,100,7891,100,12,100,6,100,0,100,0,1,44837,100,0,100,11,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,103,100,2,100,88,100,26,100,6,100,1,100,0,200,0,100,0,100,119668739,1,44787,100,0,100,0,100,595,100,0,100,1.31052E+11,100,5.2985E+11,1
100,0,100,0,100,7829,100,5,100,0,100,0,100,0,21,31985,100,0,100,5,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,279,100,1,100,68,100,29,100,0,100,0,100,0,200,0,100,0,100,35258369,21,31935,100,0,100,0,100,600,100,0,100,1.31052E+11,100,5.2985E+11,0
100,0,130,100,164,381,100,14,100,0,100,0,128,18,92,58580,100,0,100,14,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,98,2423,98,2423,193,31,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
100,0,122,129,162,407,100,17,100,3,100,0,136,16,94,48824,100,0,100,16,100,0,1,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,99,1779,99,1779,176,34,100,3,100,13,100,8,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
56,54881242,116.2461082,0,90,0,100,70,100,3032,83,190022624,116.028169,7.876204596,46,47367,100,0,100,69,100,0,100,100,100,0,100,0,13,87,100,0,63,37,100,30,100,711,99,2842,37,37,100,0,99,864,99,864,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,46926,100,1.24788E+11,100,7.01195E+11,1
100,0,100,0,100,7842,100,7,100,0,100,0,100,0,28,29140,100,0,100,7,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,2,100,3,100,15,100,26,100,0,100,0,100,0,200,0,100,0,100,17694721,28,28889,100,0,100,0,100,592,100,0,100,1.31052E+11,100,5.2985E+11,0
100,0,100,0,100,8235,100,9,100,0,100,0,100,0,70,12283,100,0,100,9,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,71,100,8,100,19,100,26,100,0,100,0,100,0,200,0,100,0,100,135004166,70,12012,100,0,100,0,100,533,100,0,100,1.31052E+11,100,5.2985E+11,0
76,40867320,116.2461082,0,91,0,100,12,100,0,88,646263027,116.028169,7.876204596,62,33885,100,0,100,12,100,0,100,100,100,0,100,0,99,1,100,65537,70,30,100,30,100,5,100,1564,30,30,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,33699,100,85443632400,100,4.18507E+11,1
100,0,90,0,100,7960,100,32,1,9437,100,0,100,0,25,30362,100,0,100,32,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,0,100,31,100,79,100,35,100,3058,100,97,100,1,200,0,100,0,100,84672516,25,30016,100,0,100,0,100,589,100,0,100,1.31052E+11,100,5.2985E+11,1
100,0,148,48,84,317,100,14,100,11,100,0,140,15,99,11675,100,0,100,14,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,1095,100,1095,62,33,100,11,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
